Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,15515686,15515686,109520562,0
H4,2014,2014,2014,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,5720626,5720626,49275619,0
H4,2014,2014,2014,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,17340933,17340933,124199467,0
H4,2014,2014,2014,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,6883514,6883514,49031651,0
H4,2014,2014,2014,6,1,3,Re-Export,442,Luxembourg,LUX,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,4,4,48,0
H4,2014,2014,2014,6,1,4,Re-Import,442,Luxembourg,LUX,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,273,273,6713,0
H4,2014,2014,2014,6,1,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,195087,195087,440791,0
H4,2014,2014,2014,6,1,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,284134,284134,1248430,0
H4,2014,2014,2014,6,1,3,Re-Export,446,"China, Macao SAR",MAC,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,244299,244299,940851,0
H4,2014,2014,2014,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,1960469,1960469,13922897,0
H4,2014,2014,2014,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,4518848,4518848,4245502,0
H4,2014,2014,2014,6,1,1,Import,462,Maldives,MDV,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,1067514,1067514,1459581,0
H4,2014,2014,2014,6,1,1,Import,470,Malta,MLT,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,276459,276459,3290331,0
H4,2014,2014,2014,6,1,2,Export,470,Malta,MLT,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,1189,1189,6441,0
H4,2014,2014,2014,6,1,1,Import,480,Mauritius,MUS,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,89579,89579,1577018,0
H4,2014,2014,2014,6,1,2,Export,480,Mauritius,MUS,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,3650,3650,99790,0
H4,2014,2014,2014,6,1,3,Re-Export,480,Mauritius,MUS,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,3367,3367,95604,0
H4,2014,2014,2014,6,1,1,Import,484,Mexico,MEX,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,2887979,2887979,38369328,6
H4,2014,2014,2014,6,1,2,Export,484,Mexico,MEX,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,5890747,5890747,26471927,0
H4,2014,2014,2014,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,466241,466241,3798193,0
H4,2014,2014,2014,6,1,2,Export,499,Montenegro,MNE,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,119733,119733,657422,0
H4,2014,2014,2014,6,1,1,Import,512,Oman,OMN,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,925466,925466,3183261,0
H4,2014,2014,2014,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,64593032,64593032,507693791,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,63895318,63895318,433359518,0
H4,2014,2014,2014,6,1,1,Import,540,New Caledonia,NCL,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,162113,162113,3002117,0
H4,2014,2014,2014,6,1,2,Export,540,New Caledonia,NCL,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,1851,1851,16918,0
H4,2014,2014,2014,6,1,1,Import,554,New Zealand,NZL,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,1550679,1550679,15848179,0
H4,2014,2014,2014,6,1,2,Export,554,New Zealand,NZL,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,71370,71370,987526,0
H4,2014,2014,2014,6,1,3,Re-Export,554,New Zealand,NZL,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,2170,2170,19310,0
H4,2014,2014,2014,6,1,4,Re-Import,554,New Zealand,NZL,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,29,29,526,0
H4,2014,2014,2014,6,1,1,Import,558,Nicaragua,NIC,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,18993,18993,103179,0
H4,2014,2014,2014,6,1,2,Export,558,Nicaragua,NIC,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,935175,935175,3922652,0
H4,2014,2014,2014,6,1,1,Import,579,Norway,NOR,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,6003489,6003489,74202385,0
H4,2014,2014,2014,6,1,2,Export,579,Norway,NOR,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,464502,464502,5744371,0
H4,2014,2014,2014,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,17308,17308,134306,0
H4,2014,2014,2014,6,1,1,Import,591,Panama,PAN,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,132877,132877,628136,0
H4,2014,2014,2014,6,1,2,Export,591,Panama,PAN,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,974278,974278,6143324,0
H4,2014,2014,2014,6,1,1,Import,600,Paraguay,PRY,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,92436,92436,765371,0
H4,2014,2014,2014,6,1,1,Import,604,Peru,PER,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,164864,164864,2163186,0
H4,2014,2014,2014,6,1,2,Export,604,Peru,PER,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,109019,109019,736482,0
H4,2014,2014,2014,6,1,1,Import,616,Poland,POL,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,34308160,34308160,191752280,6
H4,2014,2014,2014,6,1,2,Export,616,Poland,POL,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,60435819,60435819,376277946,6
H4,2014,2014,2014,6,1,1,Import,620,Portugal,PRT,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,6583452,6583452,105785811,6
H4,2014,2014,2014,6,1,2,Export,620,Portugal,PRT,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,9083835,9083835,60504097,6
H4,2014,2014,2014,6,1,1,Import,634,Qatar,QAT,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,398246,398246,5972119,0
H4,2014,2014,2014,6,1,1,Import,642,Romania,ROU,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,23199089,23199089,137169517,6
H4,2014,2014,2014,6,1,2,Export,642,Romania,ROU,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,1156769,1156769,9500178,0
H4,2014,2014,2014,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,1232,1232,7799,0
H4,2014,2014,2014,6,1,2,Export,646,Rwanda,RWA,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,5735,5735,31549,0
H4,2014,2014,2014,6,1,1,Import,688,Serbia,SRB,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,1064547,1064547,7026617,0
H4,2014,2014,2014,6,1,2,Export,688,Serbia,SRB,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,911780,911780,5804160,0
H4,2014,2014,2014,6,1,1,Import,699,India,IND,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,93501,93501,1051749,0
H4,2014,2014,2014,6,1,2,Export,699,India,IND,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,645495,645495,4249888,0
H4,2014,2014,2014,6,1,1,Import,702,Singapore,SGP,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,2746447,2746447,23636811,0
H4,2014,2014,2014,6,1,2,Export,702,Singapore,SGP,0,World,WLD,090121,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Not decaffeinated",8,Weight in kilograms,2366873,2366873,21885199,0
